Container,Blob,Metadata
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=01/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=02/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=03/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=04/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=05/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=06/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=07/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=08/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=09/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=10/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=11/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=12/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=13/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=14/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=15/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=16/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=17/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=18/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=19/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=20/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=21/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=22/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=09/h=23/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=00/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=01/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=02/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=03/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=04/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=05/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=06/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=07/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=08/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=09/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=10/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=11/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=12/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=13/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=14/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=15/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=16/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=17/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=18/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=19/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=20/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=21/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=22/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=10/h=23/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=00/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=01/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=02/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=03/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=04/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=05/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=06/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=07/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=08/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=09/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=10/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=11/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=12/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=13/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=14/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=15/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=16/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=17/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=18/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=19/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=20/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=21/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=22/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=11/h=23/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=12/h=00/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=12/h=01/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=12/h=02/m=00/PT1H.json,{}
insights-metrics-pt1m,resourceId=/SUBSCRIPTIONS/37F0D97D-E959-42C3-AEC6-15AC16F43794/RESOURCEGROUPS/RG-APRO-ACC/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/STAACCDOCSDNKSN7ZI32G7I/BLOBSERVICES/DEFAULT/y=2024/m=01/d=12/h=03/m=00/PT1H.json,{}
